0.000000	5.029602
0.008264	-5.267639
0.016529	5.498657
0.024793	-5.676575
0.033058	5.908203
0.041322	-6.102600
0.049587	6.336060
0.057851	-6.492615
0.066116	6.704102
0.074380	-6.842346
0.082644	7.113647
0.090909	-7.232056
0.099173	7.445374
0.107438	-7.562256
0.115702	7.796326
0.123967	-7.915649
0.132231	8.089294
0.140496	-8.187256
0.148760	8.391113
0.157025	-8.505554
0.165289	8.656616
0.173553	-8.735657
0.181818	8.889465
0.190082	-8.989258
0.198347	9.121399
0.206611	-9.180298
0.214876	9.315796
0.223140	-9.378967
0.231405	9.490051
0.239669	-9.531250
0.247933	9.624939
0.256198	-9.655151
0.264462	9.764709
0.272727	-9.767151
0.280991	9.863892
0.289256	-9.847717
0.297520	9.922485
0.305785	-9.904785
0.314049	9.961548
0.322314	-9.944458
0.330578	9.979858
0.338842	-9.941406
0.347107	9.956970
0.355371	-9.921265
0.363636	9.936829
0.371900	-9.863281
0.380165	9.861755
0.388429	-9.786682
0.396694	9.785461
0.404958	-9.672546
0.413222	9.650269
0.421487	-9.555359
0.429751	9.515381
0.438016	-9.380493
0.446280	9.338684
0.454545	-9.201660
0.462809	9.141235
0.471074	-9.007568
0.479338	8.905945
0.487603	-8.770752
0.495867	8.692322
0.504131	-8.518372
0.512396	8.399963
0.520660	-8.224487
0.528925	8.128052
0.537189	-7.955017
0.545454	7.814331
0.553718	-7.604980
0.561983	7.486267
0.570247	-7.275696
0.578511	7.154541
0.586776	-6.901855
0.595040	6.744080
0.603305	-6.532288
0.611569	6.392212
0.619834	-6.100464
0.628098	5.942078
0.636363	-5.712891
0.644627	5.552368
0.652892	-5.291443
0.661156	5.085449
0.669420	-4.834595
0.677685	4.656677
0.685949	-4.407043
0.694214	4.169312
0.702478	-3.901978
0.710743	3.724060
0.719007	-3.451843
0.727272	3.196716
0.735536	-2.929077
0.743800	2.728577
0.752065	-2.459412
0.760329	2.257690
0.768594	-1.931763
0.776858	1.713562
0.785123	-1.441345
0.793387	1.243286
0.801652	-0.895691
0.809916	0.679016
0.818181	-0.408020
0.826445	0.190735
0.834709	0.129089
0.842974	-0.352173
0.851238	0.621338
0.859503	-0.839539
0.867767	1.106262
0.876032	-1.383362
0.884296	1.652832
0.892561	-1.871033
0.900825	2.143555
0.909089	-2.398987
0.917354	2.671509
0.925618	-2.868958
0.933883	3.139038
0.942147	-3.364563
0.950412	3.664551
0.958676	-3.843689
0.966941	4.112549
0.975205	-4.289856
0.983470	4.598083
0.991734	-4.775696
0.999998	5.026855
1.008263	-5.202942
1.016527	5.491943
1.024792	-5.671692
1.033056	5.906067
1.041321	-6.063232
1.049585	6.298828
1.057850	-6.492004
1.066114	6.706543
1.074378	-6.846619
1.082643	7.055969
1.090907	-7.233276
1.099172	7.447510
1.107436	-7.565918
1.115701	7.757874
1.123965	-7.913818
1.132230	8.088379
1.140494	-8.186035
1.148759	8.359985
1.157023	-8.460999
1.165287	8.652039
1.173552	-8.732910
1.181816	8.889160
1.190081	-8.969116
1.198345	9.122925
1.206610	-9.184265
1.214874	9.320374
1.223139	-9.361572
1.231403	9.493408
1.239667	-9.534302
1.247932	9.629822
1.256196	-9.650879
1.264461	9.745789
1.272725	-9.766235
1.280990	9.861145
1.289254	-9.843445
1.297519	9.920349
1.305783	-9.903259
1.314048	9.960632
1.322312	-9.944153
1.330576	9.978638
1.338841	-9.945068
1.347105	9.963379
1.355370	-9.927979
1.363634	9.942322
1.371899	-9.867249
1.380163	9.864807
1.388428	-9.787598
1.396692	9.783936
1.404956	-9.687195
1.413221	9.648437
1.421485	-9.551086
1.429750	9.509583
1.438014	-9.396362
1.446279	9.354248
1.454543	-9.199829
1.462808	9.138489
1.471072	-9.006958
1.479337	8.948669
1.487601	-8.775330
1.495865	8.694763
1.504130	-8.520508
1.512394	8.442383
1.520659	-8.228760
1.528923	8.126526
1.537188	-7.953491
1.545452	7.833252
1.553717	-7.639465
1.561981	7.480774
1.570245	-7.268677
1.578510	7.150269
1.586774	-6.940002
1.595039	6.742249
1.603303	-6.532288
1.611568	6.394043
1.619832	-6.160889
1.628097	5.970154
1.636361	-5.715332
1.644626	5.555420
