0.000000	-4.168701
0.016667	-4.162903
0.033333	-4.154663
0.050000	-4.149780
0.066667	-4.144287
0.083333	-4.143982
0.100000	-4.138184
0.116667	-4.136353
0.133333	-4.134216
0.150000	-4.133911
0.166666	-4.132690
0.183333	-4.132080
0.200000	-4.131775
0.216666	-4.130859
0.233333	-4.132080
0.250000	-4.132080
0.266666	-4.132690
0.283333	-4.134827
0.300000	-4.131775
0.316666	-4.132690
0.333333	-4.132385
0.350000	-4.135742
0.366666	-4.134521
0.383333	-4.135437
0.400000	-4.134827
0.416666	-4.136047
0.433333	-4.134827
0.450000	-4.136963
0.466666	-4.138184
0.483333	-4.137878
0.499999	-4.135437
0.516666	-4.136963
0.533333	-4.135742
0.549999	-4.136353
0.566666	-4.136963
0.583333	-4.136047
0.599999	-4.134827
0.616666	-4.136353
0.633333	-4.133606
0.649999	-4.136353
0.666666	-4.135437
0.683333	-4.136963
0.699999	-4.134216
0.716666	-4.136047
0.733333	-4.133911
0.749999	-4.134827
0.766666	-4.134827
0.783333	-4.136047
0.799999	-4.132996
0.816666	-4.133911
0.833332	-4.132690
0.849999	-4.133911
0.866666	-4.133301
0.883332	-4.135742
0.899999	-4.132080
0.916666	-4.131165
0.933332	-4.131470
0.949999	-4.132080
0.966666	-4.131470
0.983332	-4.132690
0.999999	-4.130249
1.016666	-4.130859
1.033332	-4.132385
1.049999	-4.131775
1.066666	-4.130859
1.083332	-4.133911
1.099999	-4.130554
1.116666	-4.130859
1.133332	-4.131775
1.149999	-4.132996
1.166665	-4.132996
1.183332	-4.132385
1.199999	-4.131775
1.216665	-4.134216
1.233332	-4.132080
1.249999	-4.133911
1.266665	-4.133301
1.283332	-4.136353
1.299999	-4.133911
1.316665	-4.134521
1.333332	-4.133606
1.349999	-4.134827
1.366665	-4.134827
1.383332	-4.134827
1.399999	-4.132996
1.416665	-4.134521
1.433332	-4.133301
1.449999	-4.135742
1.466665	-4.135742
1.483332	-4.136047
1.499998	-4.136658
1.516665	-4.136353
1.533332	-4.134521
1.549998	-4.138184
1.566665	-4.136963
1.583332	-4.137573
1.599998	-4.135132
1.616665	-4.136658
1.633332	-4.135132
1.649998	-4.135437
1.666665	-4.133911
1.683332	-4.134216
1.699998	-4.133606
1.716665	-4.134216
1.733332	-4.132080
1.749998	-4.132996
1.766665	-4.131470
1.783332	-4.134521
1.799998	-4.131775
1.816665	-4.131470
1.833331	-4.130249
1.849998	-4.132080
1.866665	-4.131165
1.883331	-4.133606
1.899998	-4.132080
1.916665	-4.132690
1.933331	-4.132996
1.949998	-4.132996
1.966665	-4.133301
1.983331	-4.134216
1.999998	-4.132385
2.016665	-4.133606
2.033331	-4.132690
2.049998	-4.134827
2.066665	-4.134216
2.083331	-4.136047
2.099998	-4.132996
2.116665	-4.134827
2.133331	-4.133911
2.149998	-4.136658
2.166664	-4.135742
2.183331	-4.135132
2.199998	-4.135132
2.216664	-4.135132
2.233331	-4.134521
2.249998	-4.137573
2.266664	-4.136353
2.283331	-4.137268
2.299998	-4.135132
2.316664	-4.136658
2.333331	-4.134827
2.349998	-4.137878
2.366664	-4.135742
2.383331	-4.136353
2.399998	-4.134521
2.416664	-4.135437
2.433331	-4.134216
2.449998	-4.135132
2.466664	-4.135132
2.483331	-4.135132
2.499997	-4.131775
2.516664	-4.132385
2.533331	-4.132996
2.549997	-4.132690
2.566664	-4.131165
2.583331	-4.132996
2.599997	-4.130249
2.616664	-4.132385
2.633331	-4.131165
2.649997	-4.131775
2.666664	-4.133301
2.683331	-4.133301
2.699997	-4.128723
2.716664	-4.132080
2.733331	-4.129944
2.749997	-4.133606
2.766664	-4.132996
2.783331	-4.134216
2.799997	-4.133301
2.816664	-4.133911
2.833330	-4.132996
2.849997	-4.134521
2.866664	-4.134827
2.883330	-4.136047
2.899997	-4.134216
2.916664	-4.135132
2.933330	-4.132690
2.949997	-4.137268
2.966664	-4.135132
2.983330	-4.136353
2.999997	-4.134827
3.016664	-4.134827
3.033330	-4.133606
3.049997	-4.132690
3.066664	-4.129333
3.083330	-4.125366
3.099997	-4.113464
3.116664	-4.109497
3.133330	-4.101562
3.149997	-4.097290
3.166663	-4.091187
3.183330	-4.088440
3.199997	-4.081116
3.216663	-4.078674
3.233330	-4.076233
3.249997	-4.075928
3.266663	-4.075317
3.283330	-4.075317
3.299997	-4.072266
3.316663	-4.072876
