0.000000	3.316345
0.005556	-9.767456
0.011111	6.526184
0.016667	3.314819
0.022222	-9.768372
0.027778	6.527405
0.033333	3.314514
0.038889	-9.767151
0.044444	6.526184
0.050000	3.312683
0.055556	-9.767456
0.061111	6.527710
0.066667	3.313599
0.072222	-9.766235
0.077778	6.525879
0.083333	3.313599
0.088889	-9.765625
0.094444	6.527100
0.100000	3.314819
0.105555	-9.763794
0.111111	6.526184
0.116667	3.312378
0.122222	-9.764404
0.127778	6.527100
0.133333	3.314819
0.138889	-9.765320
0.144444	6.527710
0.150000	3.312378
0.155555	-9.765625
0.161111	6.528015
0.166666	3.314209
0.172222	-9.763794
0.177778	6.526184
0.183333	3.313599
0.188889	-9.762573
0.194444	6.527405
0.200000	3.313904
0.205555	-9.763184
0.211111	6.528015
0.216666	3.312073
0.222222	-9.764709
0.227778	6.530151
0.233333	3.312378
0.238889	-9.765625
0.244444	6.527405
0.250000	3.310852
0.255555	-9.767151
0.261111	6.530151
0.266666	3.311462
0.272222	-9.765625
0.277778	6.528015
0.283333	3.310547
0.288889	-9.767456
0.294444	6.529236
0.300000	3.312073
0.305555	-9.763794
0.311111	6.529846
0.316666	3.310852
0.322222	-9.765320
0.327777	6.529541
0.333333	3.310547
0.338889	-9.767761
0.344444	6.530457
0.350000	3.307800
0.355555	-9.767456
0.361111	6.529846
0.366666	3.311462
0.372222	-9.768982
0.377777	6.530151
0.383333	3.309937
0.388889	-9.766846
0.394444	6.530457
0.400000	3.311768
0.405555	-9.768066
0.411111	6.530151
0.416666	3.310852
0.422222	-9.766846
0.427777	6.531067
0.433333	3.311768
0.438888	-9.767456
0.444444	6.531067
0.450000	3.310852
0.455555	-9.769897
0.461111	6.530151
0.466666	3.311462
0.472222	-9.768677
0.477777	6.529541
0.483333	3.311157
0.488888	-9.771118
0.494444	6.530457
0.500000	3.313293
0.505555	-9.766541
0.511111	6.529541
0.516666	3.311768
0.522222	-9.768372
0.527777	6.531067
0.533333	3.314209
0.538888	-9.767456
0.544444	6.532288
0.549999	3.311768
0.555555	-9.768982
0.561111	6.531677
0.566666	3.315735
0.572222	-9.768982
0.577777	6.532288
0.583333	3.316040
0.588888	-9.768066
0.594444	6.530151
0.599999	3.316345
0.605555	-9.767456
0.611111	6.529541
0.616666	3.315735
0.622222	-9.769592
0.627777	6.530151
0.633333	3.316040
0.638888	-9.768372
0.644444	6.528931
0.649999	3.314819
0.655555	-9.771118
0.661110	6.528931
0.666666	3.316345
0.672222	-9.768677
0.677777	6.526794
0.683333	3.315430
0.688888	-9.769897
0.694444	6.528320
0.699999	3.316956
0.705555	-9.767456
0.711110	6.528015
0.716666	3.314514
0.722222	-9.766235
0.727777	6.527405
0.733333	3.315735
0.738888	-9.766235
0.744444	6.526184
0.749999	3.312683
0.755555	-9.766541
0.761110	6.525879
0.766666	3.316040
0.772221	-9.766235
0.777777	6.526794
0.783333	3.313293
0.788888	-9.765625
0.794444	6.526489
0.799999	3.313293
0.805555	-9.765625
0.811110	6.526184
0.816666	3.310852
0.822221	-9.765015
0.827777	6.526489
0.833333	3.312378
0.838888	-9.765930
0.844444	6.526489
0.849999	3.310242
0.855555	-9.765625
0.861110	6.528015
0.866666	3.312378
0.872221	-9.766541
0.877777	6.527405
0.883332	3.309937
0.888888	-9.767151
0.894444	6.528320
0.899999	3.312988
0.905555	-9.764709
0.911110	6.528320
0.916666	3.311462
0.922221	-9.767456
0.927777	6.531372
0.933332	3.311462
0.938888	-9.766846
0.944443	6.531067
0.949999	3.311768
0.955555	-9.767761
0.961110	6.532288
0.966666	3.313293
0.972221	-9.767761
0.977777	6.530762
0.983332	3.313904
0.988888	-9.768372
0.994443	6.530762
0.999999	3.316040
1.005555	-9.768066
1.011110	6.530762
1.016666	3.312683
1.022221	-9.769287
1.027777	6.531677
1.033332	3.314514
1.038888	-9.767761
1.044443	6.530151
1.049999	3.313904
1.055554	-9.770813
1.061110	6.528625
1.066666	3.316650
1.072221	-9.769897
1.077777	6.528931
1.083332	3.314209
1.088888	-9.770813
1.094443	6.527405
1.099999	3.316650
1.105554	-9.768677
